enrollment_id,user_id,course_id,enroll_date
13865,6304,7,2024-04-26T03:40:11
13866,4626,101,2024-02-01T12:10:44
13867,8293,40,2024-04-04T04:12:34
13868,9506,194,2024-03-04T02:06:05
13869,3449,70,2024-08-29T23:19:22
13870,3245,103,2024-07-05T20:51:49
13871,6048,92,2024-12-26T13:24:25
13872,4675,22,2024-09-14T10:30:40
13873,1215,101,2024-01-26T18:09:09
13874,7607,187,2024-10-27T23:12:25
13875,3627,133,2024-05-01T22:17:28
13876,8982,146,2024-12-25T16:06:21
13877,9559,11,2024-12-11T08:56:14
13878,7876,119,2024-01-23T02:22:29
13879,6269,8,2024-06-18T04:18:16
13880,6813,20,2024-06-06T15:29:32
13881,5480,59,2024-11-12T12:55:03
13882,8695,91,2024-06-16T20:05:42
13883,173,153,2024-02-29T19:48:44
13884,887,186,2024-06-09T20:50:14
13885,9610,115,2024-07-02T18:18:09
13886,6264,19,2024-01-12T21:10:15
13887,4369,125,2024-05-09T15:06:34
13888,9602,130,2024-12-30T03:00:34
13889,7057,106,2024-05-23T20:11:33
13890,4954,186,2024-02-15T21:56:59
13891,261,66,2024-04-29T14:50:13
13892,3353,7,2024-04-01T12:43:06
13893,1353,51,2024-07-07T22:41:40
13894,5244,95,2024-12-07T09:51:37
13895,9692,161,2024-07-10T00:28:28
13896,3007,75,2024-12-26T08:03:13
13897,823,104,2024-06-02T22:12:00
13898,532,13,2024-08-16T12:30:07
13899,2821,138,2024-03-24T02:53:27
13900,167,113,2024-06-06T09:50:05
13901,4927,59,2024-06-16T00:52:30
13902,1056,38,2024-11-25T21:26:54
13903,1255,20,2024-04-01T07:23:47
13904,4287,14,2024-04-21T06:04:17
13905,8010,40,2024-04-04T11:07:21
13906,4008,135,2024-08-25T02:57:00
13907,7759,197,2024-11-08T10:45:30
13908,9724,6,2024-03-05T00:55:38
13909,9165,168,2024-05-10T12:47:03
13910,7890,181,2024-03-02T19:46:37
13911,4745,9,2024-08-20T05:35:51
13912,8298,106,2024-05-07T01:11:34
13913,9797,65,2024-08-18T11:19:04
13914,4288,148,2024-05-26T08:28:28
13915,1003,134,2024-11-27T08:23:14
13916,85,96,2024-02-02T04:28:56
13917,2996,39,2024-02-09T02:13:03
13918,5157,123,2024-02-01T21:10:46
13919,7195,21,2024-02-01T23:11:13
13920,5784,37,2024-11-05T05:04:07
13921,5696,12,2024-10-13T09:20:51
13922,154,198,2024-01-04T07:07:52
13923,9654,15,2024-02-28T06:31:56
13924,6415,149,2024-07-28T20:37:03
13925,6685,85,2024-06-15T10:18:24
13926,2020,92,2024-07-10T07:48:59
13927,9290,100,2024-12-14T04:44:36
13928,571,174,2024-02-05T20:26:18
13929,7923,199,2024-12-28T20:59:57
13930,8341,109,2024-11-04T04:47:20
13931,6154,86,2024-11-09T20:01:25
13932,2692,138,2024-09-27T20:05:07
13933,7670,82,2024-09-08T15:30:57
13934,5508,66,2024-02-28T23:41:44
13935,4870,118,2024-01-20T22:41:21
13936,5850,117,2024-01-01T19:27:16
13937,5968,167,2024-07-01T23:58:41
13938,3656,22,2024-03-09T23:06:03
13939,6672,86,2024-01-13T16:38:34
13940,5670,170,2024-02-21T20:09:16
13941,9905,134,2024-04-23T04:15:34
13942,2493,110,2024-11-23T14:44:00
13943,9537,180,2024-05-22T10:30:57
13944,9299,165,2024-09-20T14:18:45
13945,6513,6,2024-09-23T06:49:48
13946,8775,73,2024-12-22T13:09:32
13947,4351,157,2024-11-17T01:56:14
13948,6600,101,2024-09-28T20:19:38
13949,4657,197,2024-05-18T17:48:57
13950,8512,179,2024-09-15T16:06:45
13951,4316,77,2024-08-10T03:24:03
13952,4795,27,2024-02-03T23:44:50
13953,1438,165,2024-01-16T16:50:00
13954,32,174,2024-03-05T03:58:35
13955,715,98,2024-12-12T18:14:32
13956,7956,25,2024-04-30T07:14:28
13957,9232,165,2024-05-08T05:08:38
13958,409,151,2024-02-08T19:48:00
13959,7347,154,2024-01-16T02:58:04
13960,8039,76,2024-08-14T08:40:53
13961,7741,120,2024-02-01T23:31:06
13962,7665,180,2024-01-16T08:17:40
13963,5032,3,2024-08-26T14:16:53
13964,1128,73,2024-01-01T01:59:10
13965,5437,111,2024-11-15T00:16:49
13966,8899,79,2024-12-24T06:47:58
13967,783,72,2024-03-15T15:52:57
13968,5301,156,2024-11-02T15:04:16
13969,2180,34,2024-03-06T23:54:11
13970,6807,84,2024-12-14T09:10:09
13971,1179,65,2024-05-31T19:07:04
13972,2407,29,2024-11-16T02:00:58
13973,2808,4,2024-07-09T10:29:14
13974,2765,196,2024-02-11T18:19:52
13975,2725,119,2024-04-13T19:41:56
13976,2536,190,2024-08-18T10:36:38
13977,8405,166,2024-04-23T04:18:35
13978,4862,195,2024-08-27T00:16:14
13979,6301,130,2024-11-21T00:00:20
13980,7857,113,2024-07-23T07:29:27
13981,3147,92,2024-01-28T20:08:12
13982,6579,76,2024-11-19T00:57:30
13983,1202,125,2024-08-25T23:07:20
13984,2890,44,2024-04-20T11:13:05
13985,645,114,2024-02-23T19:59:41
13986,5952,105,2024-01-26T05:18:29
13987,4223,95,2024-06-28T13:17:20
13988,4321,117,2024-08-23T09:53:33
13989,3089,101,2024-11-27T00:54:04
13990,8689,32,2024-04-10T23:12:35
13991,8665,131,2024-03-02T03:01:07
13992,3383,17,2024-09-06T21:31:09
13993,7926,119,2024-10-28T09:32:41
13994,1161,140,2024-09-28T19:56:20
13995,4313,64,2024-07-18T23:08:10
13996,8388,191,2024-02-07T07:54:18
13997,2249,78,2024-07-11T18:55:40
13998,4462,200,2024-08-23T12:50:12
13999,2767,41,2024-03-27T21:53:30
14000,1552,2,2024-09-24T14:14:38
14001,2448,181,2024-04-20T04:14:52
14002,5645,34,2024-01-13T10:34:33
14003,4310,125,2024-06-01T18:41:34
14004,7497,88,2024-11-26T22:40:25
14005,8311,112,2024-05-11T12:31:03
14006,3497,40,2024-09-15T06:19:45
14007,1717,199,2024-03-04T05:28:00
14008,4938,193,2024-09-26T21:01:09
14009,2915,55,2024-07-02T13:30:48
14010,1673,126,2024-11-10T16:16:16
14011,9395,74,2024-06-24T17:41:04
14012,1456,179,2024-05-19T07:48:36
14013,6546,5,2024-07-16T15:04:01
14014,7027,56,2024-04-28T23:50:36
14015,3979,118,2024-04-24T01:02:48
14016,2472,149,2024-09-10T18:57:46
14017,8310,58,2024-10-01T01:12:14
14018,368,93,2024-11-12T08:58:36
14019,3177,31,2024-06-04T18:28:02
14020,3375,174,2024-06-11T07:45:32
14021,6774,155,2024-11-09T09:28:01
14022,3813,198,2024-12-27T08:51:41
14023,6292,107,2024-04-01T07:31:28
14024,5986,159,2024-11-04T11:00:59
14025,2198,169,2024-11-24T23:45:26
14026,4912,45,2024-04-30T03:07:41
14027,901,164,2024-09-15T17:57:00
14028,193,2,2024-05-06T20:13:21
14029,2771,62,2024-03-22T18:26:34
14030,5181,149,2024-04-03T11:18:43
14031,951,162,2024-06-28T03:30:15
14032,6680,86,2024-02-27T18:10:45
14033,3607,13,2024-09-30T02:37:18
14034,5039,19,2024-03-01T06:44:48
14035,258,161,2024-01-15T06:58:44
14036,1222,124,2024-01-31T20:33:24
14037,651,102,2024-01-23T19:34:18
14038,2426,104,2024-08-16T05:36:12
14039,9115,49,2024-12-05T20:54:40
14040,3160,3,2024-02-15T17:12:45
14041,398,166,2024-02-27T08:28:37
14042,5302,71,2024-02-11T19:35:56
14043,5403,15,2024-06-23T08:14:22
14044,7701,38,2024-02-18T23:25:40
14045,561,153,2024-02-27T23:49:36
14046,8382,61,2024-10-07T16:42:07
14047,8397,178,2024-01-29T12:31:49
14048,5100,10,2024-04-19T16:51:36
14049,3372,100,2024-10-26T04:20:17
14050,3042,101,2024-05-09T05:15:06
14051,6845,178,2024-09-24T02:04:08
14052,9898,123,2024-05-04T06:09:13
14053,5399,42,2024-08-12T23:11:26
14054,713,199,2024-04-02T22:00:33
14055,3457,180,2024-10-06T02:12:53
14056,6948,174,2024-07-06T00:48:25
14057,4407,40,2024-06-18T01:36:53
14058,7650,186,2024-06-08T04:21:49
14059,3878,24,2024-02-17T14:53:14
14060,3523,69,2024-12-27T03:02:49
14061,5652,85,2024-09-07T05:24:50
14062,4113,168,2024-09-16T12:43:18
14063,4566,148,2024-09-17T20:08:41
14064,4907,29,2024-08-02T10:08:00
14065,5424,37,2024-10-10T06:19:06
14066,8747,20,2024-08-16T05:29:19
14067,4978,146,2024-04-27T11:55:59
14068,2679,4,2024-12-30T01:32:19
14069,8776,139,2024-10-02T09:23:29
14070,4942,192,2024-03-22T11:12:56
14071,7330,86,2024-12-13T19:30:01
14072,842,52,2024-07-02T18:48:26
14073,4039,43,2024-09-11T20:03:23
14074,1805,142,2024-01-14T03:22:32
14075,8922,122,2024-05-21T10:40:37
14076,4350,173,2024-03-01T18:58:27
14077,9656,156,2024-05-31T18:28:00
14078,4947,132,2024-03-15T08:48:11
14079,7119,144,2024-05-14T00:25:52
14080,6658,166,2024-01-26T15:40:49
14081,1573,191,2024-01-19T23:53:40
14082,6241,151,2024-01-13T04:28:41
14083,4967,77,2024-11-22T15:49:09
14084,9586,148,2024-11-27T07:09:58
14085,257,197,2024-11-08T02:21:00
14086,128,83,2024-04-07T22:30:22
14087,9575,149,2024-05-31T06:57:13
14088,6868,170,2024-03-13T10:53:18
14089,7855,69,2024-11-11T13:13:27
14090,2206,14,2024-07-12T06:07:33
14091,8514,70,2024-06-29T00:10:11
14092,4380,5,2024-09-12T16:04:30
14093,8068,152,2024-06-03T08:52:18
14094,6278,157,2024-10-31T08:50:39
14095,9709,2,2024-10-02T09:40:47
14096,4325,6,2024-11-30T23:46:34
14097,8311,34,2024-05-05T15:58:49
14098,7082,22,2024-06-23T14:41:23
14099,2372,132,2024-02-21T14:44:53
14100,5017,113,2024-11-12T19:37:54
14101,6303,134,2024-05-06T23:00:18
14102,6383,67,2024-10-16T10:31:29
14103,6540,77,2024-10-01T17:18:06
14104,6453,191,2024-06-13T00:34:20
14105,6393,90,2024-09-12T16:46:39
14106,4797,116,2024-05-02T06:02:25
14107,2442,87,2024-12-21T13:00:55
14108,1018,68,2024-10-18T20:37:09
14109,4502,162,2024-08-08T00:48:12
14110,3048,101,2024-12-03T03:35:38
14111,5795,200,2024-09-28T19:07:25
14112,4251,162,2024-03-12T10:38:56
14113,5948,57,2024-01-03T21:20:01
14114,8386,165,2024-12-03T13:17:25
14115,7392,134,2024-10-31T04:00:55
14116,2447,71,2024-03-04T18:15:37
14117,7124,173,2024-04-07T07:45:53
14118,1400,169,2024-06-10T11:32:47
14119,6296,103,2024-02-06T04:50:21
14120,3688,133,2024-07-08T02:10:58
14121,7865,60,2024-12-06T00:26:48
14122,6128,195,2024-05-09T22:17:25
14123,553,145,2024-02-27T13:01:25
14124,5544,109,2024-01-17T07:42:20
14125,8922,193,2024-12-09T09:31:10
14126,2561,101,2024-02-24T12:04:22
14127,5109,183,2024-04-03T05:10:48
14128,4267,9,2024-07-18T03:29:49
14129,4946,132,2024-08-22T12:57:34
14130,8986,170,2024-07-11T09:04:04
14131,5685,174,2024-04-17T21:51:51
14132,8317,74,2024-12-18T08:42:47
14133,8367,96,2024-03-19T13:09:24
14134,2552,129,2024-10-06T22:11:50
14135,3849,87,2024-03-11T02:30:08
14136,3457,115,2024-06-11T06:49:57
14137,2759,145,2024-01-15T22:22:17
14138,3756,116,2024-10-26T08:56:07
14139,3643,128,2024-01-04T13:59:04
14140,8120,91,2024-09-02T06:21:37
14141,1661,79,2024-05-20T02:13:27
14142,8230,118,2024-10-03T06:24:15
14143,5587,7,2024-05-13T04:38:48
14144,3577,133,2024-11-06T18:29:05
14145,6459,180,2024-08-26T19:04:06
14146,9501,116,2024-05-24T20:50:04
14147,6126,103,2024-05-10T22:44:37
14148,2924,53,2024-01-02T01:30:48
14149,2709,119,2024-02-10T14:55:01
14150,4172,3,2024-07-06T12:00:24
14151,8423,62,2024-10-26T15:32:06
14152,2751,32,2024-11-16T03:15:24
14153,7477,2,2024-07-13T14:22:30
14154,7932,80,2024-03-19T08:06:12
14155,2805,124,2024-03-22T23:14:17
14156,5445,81,2024-02-27T09:39:01
14157,842,53,2024-05-09T03:17:29
14158,5576,140,2024-09-21T05:22:29
14159,7511,124,2024-09-12T19:12:31
14160,6406,133,2024-11-29T03:02:02
14161,3535,4,2024-10-13T01:06:04
14162,7858,56,2024-10-15T23:04:17
14163,608,80,2024-07-15T02:45:55
14164,7395,192,2024-04-16T04:42:06
14165,4619,45,2024-07-25T04:03:31
14166,3961,188,2024-05-31T17:29:47
14167,4258,148,2024-12-11T11:32:45
14168,5613,53,2024-07-24T08:10:07
14169,202,73,2024-08-17T07:44:42
14170,6560,16,2024-08-25T20:34:34
14171,5132,93,2024-12-25T20:20:06
14172,1365,113,2024-08-25T18:20:45
14173,752,30,2024-03-17T09:00:48
14174,7546,20,2024-06-17T21:54:46
14175,5345,106,2024-10-25T22:14:03
14176,1206,87,2024-10-10T23:56:25
14177,9513,180,2024-11-06T19:08:42
14178,3888,36,2024-01-16T07:28:11
14179,1331,22,2024-06-25T16:27:52
14180,8623,129,2024-10-06T06:33:53
14181,7520,21,2024-08-17T12:17:15
14182,4684,176,2024-07-31T11:33:27
14183,2275,200,2024-04-22T16:47:50
14184,7524,5,2024-07-28T05:54:27
14185,3366,120,2024-10-20T12:19:13
14186,1264,168,2024-06-26T06:17:43
14187,4237,82,2024-01-18T06:53:50
14188,4300,79,2024-04-20T11:35:55
14189,3734,45,2024-05-09T04:06:25
14190,1666,159,2024-01-07T22:58:44
14191,861,143,2024-06-07T04:38:58
14192,845,58,2024-08-16T20:51:46
14193,137,181,2024-08-31T12:27:42
14194,5748,45,2024-11-03T12:28:03
14195,6495,195,2024-01-25T09:19:26
14196,5787,170,2024-07-03T06:49:27
14197,9346,152,2024-11-18T03:59:31
14198,9171,38,2024-12-07T01:44:15
14199,8761,51,2024-06-11T01:00:22
14200,6201,24,2024-12-26T19:21:31
14201,8326,91,2024-06-29T00:32:04
14202,2062,161,2024-12-21T00:04:40
14203,4379,147,2024-12-09T10:54:19
14204,3731,25,2024-08-24T10:03:31
14205,8319,70,2024-08-10T02:28:20
14206,6123,49,2024-03-30T16:33:56
14207,1796,17,2024-12-24T11:49:04
14208,4314,149,2024-05-02T09:41:10
14209,8188,43,2024-11-20T04:55:12
14210,4841,82,2024-08-17T11:31:41
14211,3727,150,2024-03-27T13:34:27
14212,260,63,2024-06-23T11:30:44
14213,1242,24,2024-04-12T19:11:15
14214,1844,33,2024-04-26T14:50:08
14215,5778,195,2024-12-12T05:30:18
14216,9705,17,2024-09-10T05:35:24
14217,2281,176,2024-11-26T22:45:03
14218,9148,44,2024-01-16T00:48:27
14219,7797,153,2024-11-13T04:32:01
14220,4568,200,2024-03-30T02:50:33
14221,9301,107,2024-09-16T14:14:23
14222,9735,99,2024-12-17T05:26:11
14223,8573,188,2024-08-13T01:55:31
14224,1256,29,2024-04-08T16:46:27
14225,6463,12,2024-06-02T07:55:11
14226,1659,100,2024-04-13T01:23:22
14227,2649,127,2024-01-02T15:56:21
14228,3372,137,2024-07-25T02:52:53
14229,3430,86,2024-03-30T00:29:35
14230,9773,53,2024-01-16T17:53:55
14231,4861,61,2024-03-27T03:20:04
14232,7621,159,2024-11-15T01:00:05
14233,2933,113,2024-06-23T11:18:46
14234,5087,48,2024-04-02T19:27:17
14235,9779,108,2024-06-03T04:07:24
14236,6650,79,2024-01-01T20:58:31
14237,8120,47,2024-06-15T23:59:26
14238,4984,161,2024-01-19T13:11:25
14239,2522,67,2024-01-30T13:21:23
14240,2703,64,2024-11-07T14:49:40
14241,19,122,2024-11-07T23:08:52
14242,2570,145,2024-04-16T06:27:37
14243,784,44,2024-07-26T20:57:45
14244,9899,5,2024-11-12T06:59:17
14245,415,94,2024-12-15T07:53:26
14246,8556,190,2024-07-31T06:10:38
14247,1104,191,2024-06-10T20:26:19
14248,4892,79,2024-01-07T08:19:53
14249,5310,39,2024-07-13T20:39:57
14250,1172,200,2024-12-03T07:26:05
14251,9891,170,2024-10-11T13:43:33
14252,8635,102,2024-11-04T14:29:08
14253,6409,92,2024-10-24T18:54:02
14254,4746,21,2024-09-05T13:24:55
14255,4562,175,2024-11-02T00:38:05
14256,8173,74,2024-04-28T22:01:45
14257,6637,28,2024-10-25T14:40:31
14258,2590,149,2024-08-21T02:41:19
14259,9696,113,2024-09-14T14:32:11
14260,5723,28,2024-01-20T21:10:42
14261,723,86,2024-07-11T20:58:45
14262,842,102,2024-08-13T07:38:04
14263,2348,19,2024-03-23T21:10:04
14264,646,63,2024-07-26T10:04:46
14265,8216,116,2024-09-13T19:39:22
14266,3273,180,2024-08-02T12:21:41
14267,7,38,2024-04-21T16:13:36
14268,3702,46,2024-10-29T19:05:45
14269,9464,152,2024-02-15T00:00:07
14270,5631,92,2024-11-28T03:21:27
14271,2557,173,2024-04-01T04:48:21
14272,2955,9,2024-12-25T11:29:20
14273,7388,9,2024-05-31T01:59:23
14274,6789,21,2024-08-05T18:36:45
14275,9792,24,2024-10-08T20:12:43
14276,9859,95,2024-05-07T14:39:23
14277,9254,192,2024-03-09T19:57:57
14278,4662,93,2024-07-30T16:21:27
14279,3802,40,2024-09-11T19:19:07
14280,5634,180,2024-03-18T18:31:52
14281,7414,132,2024-01-06T12:27:33
14282,1164,131,2024-09-23T01:26:45
14283,1282,141,2024-06-15T19:14:04
14284,8188,21,2024-01-31T22:38:32
14285,9401,8,2024-05-07T16:24:12
14286,303,120,2024-09-08T05:00:48
14287,8948,110,2024-04-05T09:07:24
14288,4260,129,2024-07-05T08:39:41
14289,5764,14,2024-01-09T00:51:11
14290,9419,76,2024-02-08T15:02:01
14291,8181,36,2024-02-20T10:32:44
14292,7576,150,2024-12-27T14:18:46
14293,9426,117,2024-10-18T01:00:35
14294,5979,164,2024-10-10T21:34:06
14295,9090,45,2024-04-10T06:32:06
14296,6091,144,2024-03-06T15:24:18
14297,8155,11,2024-09-12T07:56:41
14298,8184,67,2024-04-23T12:35:18
14299,5681,98,2024-09-17T21:43:52
14300,6512,153,2024-04-09T20:16:32
14301,3363,90,2024-06-10T09:26:44
14302,9647,195,2024-03-03T20:39:29
14303,2013,159,2024-12-17T20:06:30
14304,1101,113,2024-06-14T14:47:47
14305,9008,193,2024-03-20T06:17:15
14306,5105,90,2024-10-10T04:16:49
14307,5616,89,2024-03-04T15:43:36
14308,9513,11,2024-05-20T08:46:05
14309,4503,80,2024-02-07T21:44:17
14310,7624,84,2024-10-24T03:10:50
14311,4588,106,2024-12-27T20:27:35
14312,9225,116,2024-04-22T03:36:38
14313,6038,166,2024-04-30T04:40:42
14314,1156,2,2024-07-29T14:47:04
14315,9293,54,2024-09-25T13:46:58
14316,997,93,2024-08-01T02:04:28
14317,9628,7,2024-09-05T04:07:20
14318,5210,177,2024-01-27T15:18:10
14319,2546,40,2024-01-30T14:28:32
14320,3701,45,2024-03-01T10:00:16
14321,6766,182,2024-12-05T03:00:40
14322,4985,189,2024-02-17T03:54:39
14323,354,132,2024-11-27T06:49:06
14324,2319,107,2024-12-29T22:25:52
14325,8931,34,2024-01-02T07:01:16
14326,2520,8,2024-04-03T00:46:51
14327,5428,32,2024-01-26T14:59:57
14328,4604,146,2024-10-29T09:40:57
14329,8247,168,2024-10-26T04:05:02
14330,2085,75,2024-11-04T12:35:30
14331,900,184,2024-10-21T13:14:48
14332,8716,37,2024-04-14T21:03:31
14333,463,183,2024-03-10T12:07:32
14334,1502,36,2024-02-14T00:41:31
14335,716,10,2024-10-24T01:23:14
14336,5331,70,2024-06-24T06:20:33
14337,7175,118,2024-05-11T02:00:22
14338,3612,191,2024-02-17T03:53:38
14339,9181,162,2024-07-13T08:39:14
14340,212,95,2024-10-24T11:38:07
14341,7357,72,2024-11-20T08:32:49
14342,754,145,2024-10-29T17:48:58
14343,3751,123,2024-07-26T14:45:27
14344,3223,61,2024-06-29T16:53:04
14345,436,146,2024-07-17T08:48:39
14346,9428,189,2024-02-17T10:01:52
14347,8971,36,2024-07-05T21:29:57
14348,4930,181,2024-09-16T10:11:46
14349,1961,161,2024-08-26T14:18:22
14350,4273,151,2024-04-18T01:56:57
14351,9999,192,2024-11-01T01:21:45
14352,5814,38,2024-02-02T08:06:53
14353,1725,197,2024-05-18T08:34:30
14354,8378,158,2024-11-02T10:00:47
14355,1495,144,2024-02-05T17:46:57
14356,1980,182,2024-05-17T04:26:13
14357,5429,187,2024-03-09T12:09:12
14358,4054,104,2024-05-30T15:18:35
14359,8438,92,2024-11-09T06:04:28
14360,7161,6,2024-03-14T12:24:19
14361,8576,133,2024-07-30T18:36:21
14362,7210,92,2024-04-07T04:44:26
14363,285,1,2024-10-08T16:25:41
14364,5084,14,2024-01-08T01:53:34
14365,3995,83,2024-12-19T18:23:20
14366,8492,31,2024-12-20T21:58:39
14367,901,179,2024-08-28T22:00:22
14368,1460,121,2024-11-08T09:19:17
14369,2922,79,2024-11-04T02:11:00
14370,2534,147,2024-10-24T16:08:52
14371,6580,102,2024-02-03T13:31:54
14372,806,32,2024-01-25T15:14:17
14373,7596,57,2024-03-04T00:40:20
14374,2229,31,2024-02-26T15:04:30
14375,1922,58,2024-05-12T20:36:51
14376,4973,154,2024-03-03T06:28:31
14377,2388,48,2024-07-21T18:12:02
14378,1997,123,2024-11-12T14:22:55
14379,4826,41,2024-09-24T18:53:00
14380,5283,153,2024-07-26T16:46:59
14381,2504,175,2024-03-16T09:47:58
14382,105,182,2024-07-04T21:43:02
14383,6863,121,2024-12-25T02:57:29
14384,8631,185,2024-10-21T02:40:53
14385,1522,200,2024-09-02T06:39:41
14386,1352,61,2024-05-16T11:07:23
14387,2699,132,2024-01-12T13:39:16
14388,3613,159,2024-05-12T02:42:52
14389,509,120,2024-11-27T11:15:16
14390,5311,96,2024-05-31T04:20:09
14391,6191,112,2024-11-03T20:10:34
14392,1275,195,2024-10-20T21:28:48
14393,2823,41,2024-06-16T22:16:28
14394,64,26,2024-02-10T05:20:11
14395,3922,196,2024-11-09T12:20:55
14396,860,194,2024-07-18T00:05:53
14397,1548,19,2024-10-28T07:33:34
14398,2077,87,2024-11-11T06:36:44
14399,437,25,2024-06-05T07:11:36
14400,6086,47,2024-03-23T11:20:18
14401,3658,199,2024-03-06T01:25:39
14402,763,8,2024-03-14T20:16:03
14403,736,3,2024-08-29T04:50:21
14404,7215,33,2024-09-04T13:49:49
14405,7585,112,2024-07-06T17:49:48
14406,4095,156,2024-10-27T09:12:04
14407,6595,22,2024-08-15T17:13:11
14408,4729,99,2024-10-17T09:23:21
14409,9771,98,2024-09-27T19:49:00
14410,3730,30,2024-01-26T23:33:30
14411,7242,47,2024-10-16T04:39:10
14412,1077,164,2024-03-29T01:28:27
14413,1831,59,2024-11-20T02:12:28
14414,674,14,2024-09-12T03:55:24
14415,549,73,2024-12-28T15:36:41
14416,9129,105,2024-12-20T12:41:02
14417,896,14,2024-10-30T05:15:43
14418,2570,184,2024-07-10T23:54:38
14419,914,152,2024-08-04T11:52:58
14420,1177,49,2024-10-26T08:44:25
14421,7274,171,2024-06-26T19:30:03
14422,6697,3,2024-05-30T09:40:12
14423,4866,23,2024-05-05T03:15:07
14424,4307,148,2024-09-06T12:47:21
14425,3274,109,2024-05-23T06:07:30
14426,6577,143,2024-03-18T07:52:06
14427,1523,43,2024-12-15T12:20:00
14428,6426,71,2024-01-17T07:08:19
14429,7478,161,2024-01-15T03:04:52
14430,2803,55,2024-06-24T21:25:18
14431,3123,126,2024-03-14T01:02:15
14432,2457,82,2024-01-02T10:41:20
14433,1650,41,2024-08-09T17:32:23
14434,2321,146,2024-05-18T00:46:05
14435,1144,131,2024-01-07T15:34:56
14436,8238,3,2024-09-15T02:20:12
14437,3315,100,2024-12-28T16:45:56
14438,4407,144,2024-05-24T16:18:00
14439,2610,171,2024-09-08T22:28:44
14440,7592,23,2024-05-11T13:09:05
14441,3120,143,2024-06-10T09:03:16
14442,1401,127,2024-10-18T04:00:53
14443,9784,58,2024-11-21T06:14:38
14444,8200,168,2024-01-03T21:19:31
14445,9176,118,2024-05-02T09:35:56
14446,3598,166,2024-11-30T18:29:10
14447,9943,117,2024-06-28T23:57:31
14448,5490,82,2024-02-03T02:21:25
14449,3512,102,2024-02-22T01:42:45
14450,3829,134,2024-11-23T09:32:17
14451,566,108,2024-02-07T06:34:25
14452,7652,46,2024-08-18T22:31:32
14453,9093,6,2024-07-21T03:32:37
14454,2772,123,2024-08-06T00:44:30
14455,6778,92,2024-10-24T12:48:14
14456,114,148,2024-02-15T05:48:06
14457,532,19,2024-08-18T06:05:36
14458,9715,14,2024-02-22T17:28:15
14459,3411,65,2024-07-02T20:41:08
14460,9237,96,2024-07-10T23:37:59
14461,5840,157,2024-08-02T23:47:12
14462,8225,159,2024-08-02T05:19:38
14463,8325,153,2024-10-08T21:54:45
14464,1727,199,2024-10-22T18:28:38
14465,5071,46,2024-05-12T07:35:06
14466,8218,180,2024-02-16T12:10:45
14467,2649,16,2024-08-30T16:55:26
14468,9454,108,2024-11-10T21:28:36
14469,2066,139,2024-01-13T14:44:11
14470,934,18,2024-11-01T07:24:49
14471,1051,108,2024-11-20T08:52:37
14472,9009,184,2024-09-04T19:20:21
14473,6031,184,2024-05-03T03:16:40
14474,7117,185,2024-04-05T13:14:11
14475,5044,69,2024-05-01T04:35:34
14476,8930,120,2024-07-27T13:57:45
14477,6468,194,2024-11-15T07:07:45
14478,3603,88,2024-06-14T07:15:28
14479,6879,90,2024-04-23T23:09:52
14480,793,16,2024-01-16T02:56:08
14481,5964,102,2024-11-29T11:15:45
14482,9548,134,2024-02-11T09:20:38
14483,1386,180,2024-01-22T07:49:34
14484,1061,125,2024-12-30T16:34:02
14485,9564,120,2024-04-26T14:06:52
14486,7924,183,2024-09-15T04:36:20
14487,4139,76,2024-02-23T04:10:55
14488,1150,73,2024-09-27T06:19:16
14489,7694,177,2024-04-10T07:21:25
14490,7493,200,2024-11-12T18:48:47
14491,6328,184,2024-05-27T09:57:10
14492,3354,41,2024-02-29T10:24:21
14493,5970,199,2024-04-19T00:00:58
14494,4629,106,2024-05-12T00:28:53
14495,3449,184,2024-11-26T00:07:22
14496,5328,121,2024-06-09T00:23:46
14497,9693,89,2024-01-29T21:25:57
14498,5050,191,2024-07-25T04:55:39
14499,69,118,2024-05-21T06:43:27
14500,3509,156,2024-01-30T04:05:29
14501,301,159,2024-07-12T12:22:18
14502,6798,183,2024-04-29T18:21:27
14503,2601,180,2024-10-13T20:30:56
14504,2154,66,2024-04-26T10:31:34
14505,4906,46,2024-06-07T00:18:41
14506,4019,108,2024-01-09T19:52:47
14507,3083,4,2024-01-11T03:42:53
14508,7075,150,2024-04-20T17:50:21
14509,1240,173,2024-05-07T06:53:14
14510,460,156,2024-03-12T18:14:18
14511,7983,138,2024-10-03T10:27:35
14512,2627,194,2024-02-06T03:32:00
14513,3764,177,2024-12-03T16:22:22
14514,7021,95,2024-02-23T08:53:28
14515,2802,106,2024-12-27T17:22:24
14516,464,80,2024-07-22T20:55:44
14517,998,51,2024-08-22T03:29:42
14518,5642,171,2024-08-20T20:10:23
14519,6385,134,2024-11-26T17:12:24
14520,1679,121,2024-02-08T21:12:37
14521,865,153,2024-05-20T19:02:40
14522,9383,4,2024-02-14T00:43:26
14523,7737,152,2024-02-06T22:55:47
14524,2698,184,2024-04-12T14:31:15
14525,9057,91,2024-10-25T06:16:02
14526,2927,183,2024-05-09T15:06:11
14527,7543,54,2024-05-03T14:52:49
14528,4430,3,2024-12-11T00:33:58
14529,7411,175,2024-02-18T01:13:08
14530,7219,30,2024-03-11T22:07:55
14531,7026,76,2024-08-11T20:32:35
14532,2398,41,2024-03-23T10:52:37
14533,2222,106,2024-08-14T02:45:36
